source,user_name,review_description,review_date
App Store,Gamebodooh,Nggk ngert lagi cara kerjanya ini,2024-09-28 04:01:48
App Store,pongtak,"Tidak bisa dapat kode otp, padahal pulsa ada banyak banget",2024-09-28 00:24:41
App Store,...acingggg,kode otp gak masuk masuk via sms hadehhh,2024-09-27 13:42:20
App Store,DaVinci1923,"Tolong diperbaharui donk, lambat
Sekali sekarang prosesnya…",2024-09-25 03:19:15
App Store,Moraxx’,sumpah jangan daftar saldo setiap di transfer ilang setengahnya bahkan lebih,2024-09-27 09:36:29
App Store,Amienss,Hi please have your own language setting on your apps. Don't push people to change their language on their phone it kind of a little annoying as I have to change phone language to understand what is written on your apps. I have tried to open my profile to check if you provide languages settings but sadly there is no settings for my concern thank you,2024-09-26 19:21:19
App Store,t88j77,gagal terus mau scan Qris. Lebih cepat dan stabil m-BCA. Tolong di improve,2024-09-26 11:51:26
App Store,k0ntoI,Apk sudah terhapus,2024-09-26 08:39:03
App Store,Prabs_,"Sebagai nasabah setia bca jujur saya kesal. Secara fitur memang lebih lengkap, tapi untuk load time better mobile banking sebelumnya. Apalagi kalo mau buru2 bayar pake QRIS, pr banget nunggunya. Jadi lebih sering pake payment gateway yang lain. Semoga bisa segera diperbaiki",2024-09-26 05:42:44
App Store,LANCELOT MLBB,"kalo orang lagi transaksi, jangan crash mulu. kenapa si aplikasi orang indo kek taek.",2024-09-25 16:56:15
App Store,romitexworld,"Always get blocked..every once a month always get blocked. Never input the wrong password yet always blocked. Always use the face ID, but also keep getting blocked. Please fix this situation.",2024-09-25 09:16:39
App Store,gentaputra,tambah fitur transaksi qris tanpa pin dong kaya di bca mobile..,2024-09-25 08:51:10
App Store,H14n,No loading screen  and incoming fund notification,2024-09-23 09:39:01
App Store,Korban MyBca,Tidak bisa di percaya,2024-09-24 03:28:21
App Store,Nuyuryyn,"Sekelas bca eror terus,sampe un instal my bca sama mbangking bcanya",2024-09-21 14:51:32
App Store,Jhonnysuparman,Lemot mau masuk app untuk bayar qris saja susah sekali,2024-09-20 14:48:26
App Store,Safia AS,Mohon bantuannya saya 2 kali pengisian flazz dari My BCA gagal. Terdapat keterangan tunggu 24 jam untuk pengembalian dana tapi belum ada. Mohon bantuannya,2024-09-21 08:45:31
App Store,yang_mulia,"saya mau cardless buffering terus padahal sinyal bagus, saya pindah ke BRI mulai hari ini",2024-09-20 16:09:31
App Store,WaAnwar,Goblok! Saldo gw jadi 0,2024-09-20 15:55:44
App Store,*****yaya,"Server gampang down, pas lg urgent malah gabisa bantu sama sekali.",2024-09-20 15:42:12
App Store,Sagabbbbbb99,"Aplikasi ngelag , bayar wifi ada yg ga bisa , bikin lemot buat payment dll haduh",2024-09-20 14:34:17
App Store,zairvai,Lemot banget mau transaksi ngga bisa,2024-09-20 14:46:30
App Store,Sultan Asgart,Sungguh samgat mengganggu aktifitas transaksi sehingga harus menunggu lama untuk pembayaran,2024-09-20 14:36:29
App Store,ShinyQ11,Sejauh ini penggunaan fitur dan transaksi tidak ada masalah tapi maintenance fitur sering sekali terjadi dan cukup lama untuk dapat digunakan kembali padahal butuh digunakan dalam waktu cepat,2024-09-15 20:52:57
App Store,aw.jakarta999,"Jelek banget. Banyak bug nya. Sering error. Loading nya lama banget. Terus terlalu sering diminta update app. Buruk buruk buruk, seburuk buruknya buruk.",2024-09-20 09:54:57
App Store,Bujursangkar,"Malu maluin aja bank besar di indonesia, makin update makin lemot dan hancur",2024-09-20 02:08:35
App Store,Raffy Herkuanto Putra,"Lelet banget padahal jaringan saya bagus, modal dikit lah buat apk minimal pake server yg bagus",2024-09-20 01:56:11
App Store,majnvn,"Keunggulannya hanya ada di faceid, tidak seperti mbca yg simple. Di sini harus bolak balik aplikasi untuk membeli langganan seperti token bayar pdam bayar wifi dll, tidak bisa disimpan nomernya jadi harus liat data di catatan terus balik lg ke mybca. Pfff.",2024-09-19 10:27:16
App Store,Wildan21,"Sering terblokir, padahal pake touch id/face id dan sedang didalam negeri",2024-09-18 13:32:19
App Store,s2mishappy,"Dl waktu diawal, saat mbca susah dpt sinyal hijau, pake myBCA sangat membantu ga perlu pake sinyal hijau. 

Skrg makin update makin parah sinyalnya dan sering gagal. Bahkan utk login saja susah. Malah lbh mudah mbca. Please lah pihak IT nya. Bikin applikasi itu jgn nambah hal hal tak penting. Bukannya membantu malah bikin applikasi tanbah ngawur",2024-09-18 05:28:02
App Store,yuni.snw,"Kode otp gapernah masuk padahal nomornya ada pulsanya, sudah sampe nunggu jeda 30 menit tetap saja otp tidak masuk.",2024-09-17 12:02:11
App Store,wiwin.ssa,"Tolong diperbaiki kembali sistemnya.
BCA ID terlalu sering terblokir padahal tidak pernah salah password, saya masuk menggunakan face id jadi tidak mungkin tiba-tiba terblokir sendiri.
Sudah terjadi berkali kali, menghabiskan banyak pulsa untuk verifikasi. Jika memang ada nasabah lain yg mencoba menggunakan BCA ID yg sama, ya jangan merugikan “diblokir” nasabah lainnya yg sudah menggunakan duluan dong. Nomor tlp yg didaftarkan dengan  BCA ID sudah pasti berbeda, harusnya dari awal nasabah tsb suruh buat BCA ID lain jangan suruh langsung kirim sms verifikasi . ANEH !",2024-09-16 13:13:14
App Store,auliaafifar,"Untuk pembayaran PDAM pilihan kotanya belum lengkap
Seperti Jawa Timur - Kota Malang",2024-09-14 23:49:36
App Store,l!l!!,apasi tolol bgt pdhl id nya udh bener tp malah bolak balik registrasi bkin pulsa gue abis aja anjinggggg smpe 3x diulang2 mlu tolol bgt sekelas bca begini,2024-09-15 17:38:21
App Store,keidabelyu,Saya akan kasih bintang 5 kalau ada fitur pocket / kantong rekening seperti di Blu,2024-09-13 23:23:25
App Store,Tokohc,"Nah my bca sekarang lumayan bagus 
Lebih di perbaiki sdm ny dan scurity online ny biar aman dan makin banyak nasabah nya",2024-09-11 02:26:34
App Store,japod240505,"terima kaaih banyak atas fitus login face id nya, jadi udah gaa panjang2 ngetik pasawordnya, semoga kedepannya lebih baik lagi apk ini",2024-09-13 14:29:37
App Store,Pasek Jaya,"UI nya sudah bagus, tinggal bisa support tap to pay aja, atau support Apple Pay",2024-09-13 02:35:53
App Store,daridinar,"Masih aja BCA kalo ada potongan admin dll ga pernah ada di mutasi! Tampilin aja kali biaya admin, biaya kartu atau pajak tuh tampilin aja gausah tau2 langsung kepotong! Lo gabisa ubah mindset gw buat berpikir kalo lo bank paling minim admin yaa, sama aja! Lebih parah malah",2024-09-12 02:17:37
App Store,gaperlutau0000,"mantap setelah update sekarang jadi ada notif uang masuk, gitu dong mybca, tetap improve ya",2024-09-11 16:05:39
App Store,PeachooNumba1,loading gambar di splash screen. bikin lama dan kadang crash juga. promosi kok di splash screen!,2024-09-11 06:13:50
App Store,AgungGun,"HaloBCA... Semua sudah perfect, akan lebih perfect lagi apabila ada notifikasi untuk transaksi masuk seperti pada blu 😊",2024-09-11 03:58:57
App Store,Zurifitria,"Kalo pengisian token , plis ada dotur history atau save nmor idPel nya donk, ngisi2 ulang trus kan ga ingat, repot jdinya",2024-09-08 13:41:47
App Store,man gie,"Sering keblokir pas login pdhl password bener..telpon CS dibuka blokirnya, trus reset password n bisa login kembali,tapi 2 hari kemudian keblokir lg,,",2024-09-11 00:10:04
App Store,kecewabgttt,"informasi aplikasi ini bisa digunakan beberapa device, yang mana bisa membahayakan pengguna aplikasi. fiturnya bagus bisa atur beberapa atm sekaligus, tp jika ada orang yang sengaja buka rekening dengan identitas yang sama. bisa otomatis terbuka atm yg lain, meskipun sebenernya bukan kita penggunanya. berbahaya sekali, jika bisa tolong dihapuskan fitur dapat log in di beberapa device. 

kasus lain banyak sekali sales2 buka rekening bca di cafe cafe, cukup mengganggu dan berbahaya sekali, minta ktp dan nomor hp intik buka rekening dan log in di hp sales tersebut, jika orang yang tidak mengerti dan kasihan karna menjual kesedihan dari pagi belum dapet konsumen, dikasih lah semua itu dan sangat bahaya, jika bisa log in di beberapa device.. tolong diperbaiki bca, dan pegawai outsourcing di ajarkan dengan baik terimakasih🙏🏻",2024-09-10 09:52:04
App Store,Anonymoussss190,"Akun ke log out, pas mau log in lagi stuck di OTP terus, udah 2 mingguan, ini gimana sih?",2024-09-07 14:06:59
App Store,ggisekiya,"kode otp udah 10x resend tp gada yg masuk sama sekali, pulsa dari 10ribu sampe sisa jd 3ribu",2024-09-08 02:49:12
App Store,M4M4M30W,Suka banget sama app nya. Mulai banyak penambahan fitur dan transaksi. Update font nya suka banget! Jangan diganti!,2024-09-07 09:28:02
App Store,dvnaong,suka banget sama font nya setelah update'an terakhir.. semoga font & tampilan barunya ga diubah lagi ya kalo ada update.. ini lebih enak diliat & dibaca.. ❤️❤️❤️,2024-09-06 23:43:15
App Store,Elharis,"Usul. Tambahin keyboard BCA juga di myBCA biar gak perlu instal BCA mobile juga.

Makin simple makin keren. Fitur quick access Flazz dan QRIS mempermudah transaksi. Kalau mau top up flazz bisa langsung sebelum login. Buat antisipasi kalau kehabisan bayar tol. QRIS juga langsung. Paling penting, semua estatement transaksi dari awal buka rekening ada semua. Thanks my BCA untuk kemudahannya.",2024-09-05 23:01:18
App Store,Grdstd,"Ga sengaja kepencet update app bca nya, setelah update malah jadi susah login, loading trs gabisa masuk tolong lah klo update itu di persiapkan dlu cache nya spy gada trouble loading yg nyusahin kaya gini.. saya swipe out berulang2 app nya ttp aja susah masuk 🤦‍♂️",2024-09-06 12:09:27
App Store,Muhammad wima pramandito,Tolong lahh kalo mau login itu kode ga bisa muncul banyak banget pengaduan bukannya di perbaiki malah di biarin,2024-09-05 11:30:51
App Store,Pie curious,"To load the front page before log-in is already taking to much time. Now BCA add an extra ads banner before before the log-in page. So much time wasted just to use this banking apps. I think next project BCA selling ads space for third party in myBCA... 

What kind of banking apps is this trash",2024-09-05 04:26:54
App Store,Courtezone,"semenjak di update suka keluar sendiri .
loading lama .
padahal internet oke , aplikasi lain juga cepet diakses nya , cuma apk ini sungguh lemot asli , ditambah sebelum login ada iklan yg cukup lumayan lama sekitar 3 detik .
sehingga saya harus kebuang waktu saya ketika bertransaksi.",2024-09-04 13:28:43
App Store,edgarjuntak,ini gimana sih bca. mbanking itu untuk hal2 penting. masa aplikasinya lemot parah. ga satset. gmn mau nyaman bertransaksi.,2024-09-04 04:59:38
App Store,Jenythiah,Di update malah ngebug trus makin lolaaa ih sebel dehhhh😡,2024-09-03 04:34:52
App Store,nurwa12,"Tolong dong BCA aplikasi ini di maksimalkan, dahlah hapus aja",2024-09-03 15:35:57
App Store,Upmin7,Saya beli pulsa di my bca tapi gk terkirim. Saya sudah mnghubungi cs tapi gk ada tindakan.,2024-09-03 14:40:11
App Store,shaluamsd,Bagaimana katanya costomers service tapi untuk pelayanan secara online tidak ramah...,2024-09-03 07:50:58
App Store,femaleee,"Mau buat rekening online, tp Video call gak ada yg angkat :((",2024-09-03 07:09:50
App Store,Yellowmellowow,"Makin di update makin ribet.
Padahal mau transfer doang tpi harus masukin kode kode verifikasi lagi.
Bikin lama.",2024-09-02 04:08:53
App Store,Riannnnnsyah,"Aplikasi nya busuk dikit"" ke blokir mau pakai saat urgent gk bisa harus konfirmasi tlpon my bca nguras pulsa , sekelas bank bca asia bikin aplikasi busuk bikin cape",2024-09-03 04:09:01
App Store,D. Sr,"Limit Setor Tunai kecil,mau buka rek lagi terlanjur udh ada rek expresi,harusnya buat Setor Tunai limitnya jangan lah 30JT terlalu kecil.apa lagi kantor kas nya terbatas kayak di kota saya Mesin Setor ada kantor kas nya gak ada.",2024-09-02 08:40:28
App Store,coooper25,Tolong di perbaiki ui nya sudah bagus tapi lemot sekali padahal jaringan sinyal / wifi sudah kencang,2024-09-02 08:23:46
App Store,Iphone11 oke,"Kenapa setelah update mybca jadi lemot dan susah di buka jadi lama ketika mau masuk ke aplikasi maupun login di iphone 13,mohon di perbarui untuk aplikasinya,kemarin sebelum update lancar mau login terasa cepat dan gak loading lama tp setelah update kenapa malah semakin bermasalah..terimakasih di tunggu fix update nya",2024-09-02 03:25:47
App Store,M. Syaifullah,"Masukan utk tagihan PLN dsb, NO BILL atau Tagihannya ditambahkan opsi SAVE, jd utk payment tdk hrs SELALU DIKETIK berulang kali setiap mau payment, atau setidaknya bs di PASTE utk mempermudah. 
Kl fitur transfer dsb bgs sdh bs save, rate sy update lg nanti, trims BCA 🙏🏻",2024-09-01 11:51:37
App Store,Ulanasril,"tolong di update appsnya, mau daftar ga bisa centang AGREE",2024-09-01 18:43:24
App Store,Gilangas,"Saat login/masuk ke app, setelah itu minimize app nya (jangan di close), terus di tinggal seharian.

Coba cara diatas dengan rentang waktu 1 hari,
berarti perlu butuh waktu 3 hari secara berturut turut.

Dihari ke 4, saat login kembali bca id sudah terblokir.

Saran, disaat time session sudah expired, cukup di logout saja tanpa increase wrong password.
Dari segi user experience kurang bagus, karena user merasa gak ada salah masukin password (karena memang tidak ada notif)
Kalau alasannya karena keamanan, seharusnya masih ada cara lain yg lebih bagus.

Terima Kasih",2024-09-01 07:51:49
App Store,ysfafandi,"Minta kode otp aja kudu pake pulsa , semiskin itukah bca?!! Ngeribetin bgtt",2024-08-27 02:30:39
App Store,Yayan Cahyana,"Harus nya ada aplikasi ini tuh jadi mempermudah pengguna bukan jadi malah ribet kaya gini m bangking saya ke blokir sudah telpon call center dan katanya harus reset pasword tapi tiap dibagian kode OTP itu ga masuk masuk nanya sana sini gaada solusi saya kira yang bermasalah kartu nya tapi pas saya coba Di ATM lain itu kode masuk masuk aja ga kaya gini nunggu 2hari pdhal pulsa juga adaa, emng anehhh nyesel dahh",2024-09-01 02:16:32
App Store,mayomocca,"Kirain aplikasinya udah canggih, tanpa harus ke cabang. Padahal mau beli reksadana tanpa ke cabang. Dahlah hapus kembali",2024-08-30 09:11:49
App Store,hello125789,"Ini aplikasi berat banget dan lambat ketika berpindah dari satu menu ke menu lain, beda dengan aplikasi bank lain.",2024-08-29 19:43:27
App Store,lawyouth89,"Gue kasih bintang 1, pengajuan kenaikan limit direject terus.",2024-08-29 14:15:14
App Store,Reyaaaann,Bank butuh duit,2024-08-28 10:13:41
App Store,Lecitea_,Kocak bca katanya 19 tahun bisa ajuin sudah tanya ke 2 bank cabang dan kota katanya bisa sudah hubungin halo bca bisa asalkan punya ktp sekarang di tolak karna belum 21 dan menikah berbelit belit juga tidak terbuka marketing nya kurang pelayanan nya slow respo. Tidak kooperatif,2024-08-26 09:57:31
App Store,bbybrearth,"Min bisa tambahkan daftar riwayat pembelian pulsa PLN? Soalnya cukup repot nyari2 nomor pelanggan terus copy lagi di aplikasi. Padahal di BCA mobile ada riwayat nomor pelanggan, tp yang myBCA tdk ada",2024-08-22 15:37:46
App Store,Anang junika adi,Lemot di pke loding nya agak lama apa lagi kalo jaringan ga setabil makin lama jaringan bagus pun sama lemot,2024-08-25 17:01:33
App Store,Cin080496,"MyBCA udah enak banget skrng, login mudah, mau bayar apa apa mudah, trf mudah. Bahkan ketika mbanking itu sinyalnya lg gak stabil, myBCA stabil banget dan gak perlu nunggu lampu ijo dulu.

Bisa ngatur semua rekening BCA ku disini, pindah dana dari rekening gajian ke rekening BCA lainnya gampang banget. Bayaran tagihan pun aman. Gausah pake klik BCA lagi buat liat mutasi bulanan.",2024-08-25 10:40:56
App Store,qobale,Customer service banyak maunya,2024-08-24 09:04:13
App Store,Khairil____,"Tiap diupdate atau abis restart hp, fitur fingerprint nya jd off, bca id sering keblokir gara"" lupa password dan fitur fingerprint nya off",2024-08-24 01:02:03
App Store,Veinczh,"UI oke, tapi error mulu gajelas",2024-08-23 04:07:47
App Store,ommmmmmmeeeee,Sumpah ini aplikasi lemotnya minta ampun. Device saya ip 12 kadang butuh semenit baru bisa kebuka.,2024-08-22 21:30:34
App Store,farhan alif abdiollah,goblok,2024-08-22 16:02:43
App Store,nobii99,"Tolong yang halaman iklan sebelum kita login itu better dihilangin aja, biar pas klik aplikasi langsung ke halaman login dan loading lebih cepat.",2024-08-21 00:47:43
App Store,mmek ping,"e voucher cuman gimmick, mending gausah ada gitu gituan, cs ny juga 👎🏻",2024-08-22 06:36:33
App Store,521FE80,"tolong dicheck kembali,konfirmasi email dari my Bca tidak diterima,sudah menginput lupa bca id dan reset passwor",2024-08-21 09:51:59
App Store,PUNKGABEE17,"SELALU GAGAL VERIFIKASI IDENTITAS PADAHAL BELUM MASUK APA APA SUDAH GAGAL VERIFIKASI IDENTITAS GIMANA SIH, dibilang masalah jaringan lah data la pastikan id benar password benar, padahal semua sudah benar tetap ada verifikasi identitas terjadi kesalahan",2024-08-21 07:34:49
App Store,Sitetto,"Awal daftar hilang 50000 dan tidak tertera diriwayat transaksi Tiap bulan potongan lebih dari 20000 dan tidak ada diriwayat Dan barusan tiba tiba hilang lagi lebih dari 20000 tidak ada diriwayat juga, Maksudnya gimana ini bca? Mengapa saldo hilang tidak jelas?",2024-08-21 07:27:24
App Store,ucipunjabi,"sekarang makin lama makin ga jelas apk nya, mutasi masuk ga bisa di cek, bolak balik error ketika login, tanya ke cs tp jawaban nya hanya berputar’ tidak memberi solusi, disuruh tunggu’ terus bakal pindah haluan si ga pake bca lagi sorry to say tapi kecewa banget bangettt",2024-08-21 03:44:20
